Run,Jobs,Optimal_Safe,Optimal_Unsafe,Low_Safe,Low_Unsafe,High_Safe,High_Unsafe,CA_MOT_Safe,CA_MOT_Unsafe,Uncertainty_Safe,Uncertainty_Unsafe
287,15,13.5,1.5,9.0,6.0,13.500000000000004,1.4999999999999964,13.5,1.5,13.5,1.5
287,16,14.4,1.5999999999999996,9.599999999999998,6.400000000000002,14.4,1.5999999999999996,14.4,1.5999999999999996,14.4,1.5999999999999996
287,17,15.3,1.6999999999999993,10.199999999999998,6.8000000000000025,15.3,1.6999999999999993,15.3,1.6999999999999993,15.3,1.6999999999999993
287,18,16.200000000000003,1.7999999999999972,10.799999999999997,7.200000000000003,16.2,1.8000000000000007,16.200000000000003,1.7999999999999972,16.200000000000003,1.7999999999999972
287,19,17.1,1.8999999999999986,11.399999999999997,7.600000000000003,17.1,1.8999999999999986,17.1,1.8999999999999986,17.1,1.8999999999999986
287,20,18.000000000000004,1.9999999999999964,11.999999999999996,8.000000000000004,18.0,2.0,18.000000000000004,1.9999999999999964,18.000000000000004,1.9999999999999964
287,21,18.71470588235294,2.2852941176470587,12.599999999999998,8.400000000000002,17.973529411764705,3.026470588235295,18.71470588235294,2.2852941176470587,17.97352941176471,3.0264705882352914
287,22,19.383783783783784,2.616216216216216,13.2,8.8,17.302702702702703,4.697297297297297,19.145945945945947,2.8540540540540533,18.72972972972973,3.27027027027027
287,23,19.852631578947367,3.147368421052633,13.799999999999999,9.200000000000001,17.61315789473684,5.38684210526316,19.489473684210523,3.510526315789477,19.00526315789474,3.9947368421052616
288,11,9.899999999999999,1.1000000000000014,6.6,4.4,9.9,1.0999999999999996,9.899999999999999,1.1000000000000014,9.899999999999999,1.1000000000000014
288,12,10.799999999999999,1.200000000000001,7.199999999999999,4.800000000000001,10.8,1.1999999999999993,10.799999999999999,1.200000000000001,10.799999999999999,1.200000000000001
288,13,11.7,1.3000000000000007,7.8,5.2,11.700000000000001,1.299999999999999,11.7,1.3000000000000007,11.7,1.3000000000000007
288,14,12.599999999999998,1.4000000000000021,8.4,5.6,12.6,1.4000000000000004,12.599999999999998,1.4000000000000021,12.599999999999998,1.4000000000000021
288,15,13.499999999999998,1.5000000000000018,9.0,6.0,13.5,1.5,13.499999999999998,1.5000000000000018,13.499999999999998,1.5000000000000018
288,16,14.399999999999999,1.6000000000000014,9.6,6.4,14.399999999999999,1.6000000000000014,14.399999999999999,1.6000000000000014,14.399999999999999,1.6000000000000014
288,17,15.3,1.6999999999999993,10.2,6.800000000000001,15.300000000000004,1.6999999999999957,15.3,1.6999999999999993,15.3,1.6999999999999993
288,18,16.200000000000003,1.7999999999999972,10.799999999999999,7.200000000000001,16.200000000000003,1.7999999999999972,16.200000000000003,1.7999999999999972,16.200000000000003,1.7999999999999972
288,19,17.1,1.8999999999999986,11.4,7.6,17.100000000000005,1.899999999999995,17.1,1.8999999999999986,17.1,1.8999999999999986
288,20,18.0,2.0,12.0,8.0,18.000000000000004,1.9999999999999964,18.0,2.0,18.0,2.0
288,21,18.55945945945946,2.440540540540539,12.600000000000001,8.399999999999999,17.36756756756757,3.632432432432431,18.559459459459458,2.4405405405405425,18.38918918918919,2.6108108108108112
288,22,19.053913043478257,2.946086956521743,13.200000000000003,8.799999999999997,17.561739130434784,4.438260869565216,18.939130434782605,3.060869565217395,18.93913043478261,3.0608695652173914
288,23,19.435,3.5650000000000013,13.800000000000002,9.199999999999998,17.595000000000002,5.404999999999998,19.09,3.91,18.4575,4.5425
289,11,9.9,1.0999999999999996,6.599999999999999,4.400000000000001,9.899999999999999,1.1000000000000014,9.9,1.0999999999999996,9.9,1.0999999999999996
289,12,10.8,1.1999999999999993,7.200000000000001,4.799999999999999,10.799999999999999,1.200000000000001,10.8,1.1999999999999993,10.8,1.1999999999999993
289,13,11.700000000000001,1.299999999999999,7.800000000000001,5.199999999999999,11.7,1.3000000000000007,11.700000000000001,1.299999999999999,11.700000000000001,1.299999999999999
289,14,12.599999999999998,1.4000000000000021,8.400000000000002,5.599999999999998,12.599999999999998,1.4000000000000021,12.599999999999998,1.4000000000000021,12.599999999999998,1.4000000000000021
289,15,13.499999999999998,1.5000000000000018,9.0,6.0,13.499999999999998,1.5000000000000018,13.499999999999998,1.5000000000000018,13.499999999999998,1.5000000000000018
289,16,14.399999999999997,1.6000000000000032,9.6,6.4,14.399999999999997,1.6000000000000032,14.399999999999997,1.6000000000000032,14.399999999999997,1.6000000000000032
289,17,15.299999999999997,1.7000000000000028,10.2,6.800000000000001,15.299999999999997,1.7000000000000028,15.299999999999997,1.7000000000000028,15.299999999999997,1.7000000000000028
289,18,16.199999999999996,1.8000000000000043,10.799999999999997,7.200000000000003,16.199999999999996,1.8000000000000043,16.199999999999996,1.8000000000000043,16.199999999999996,1.8000000000000043
289,19,17.099999999999994,1.9000000000000057,11.399999999999997,7.600000000000003,17.099999999999994,1.9000000000000057,17.099999999999994,1.9000000000000057,17.099999999999994,1.9000000000000057
289,20,17.999999999999993,2.000000000000007,11.999999999999996,8.000000000000004,17.999999999999993,2.000000000000007,17.999999999999993,2.000000000000007,17.999999999999993,2.000000000000007
289,21,18.739830508474572,2.260169491525428,12.599999999999998,8.400000000000002,18.739830508474572,2.260169491525428,18.739830508474572,2.260169491525428,18.739830508474572,2.260169491525428
289,22,19.485714285714284,2.514285714285716,13.199999999999998,8.800000000000002,18.385714285714283,3.6142857142857174,19.17142857142857,2.828571428571429,19.014285714285712,2.9857142857142875
289,23,20.06307692307692,2.9369230769230796,13.799999999999997,9.200000000000003,18.629999999999992,4.370000000000008,19.42615384615384,3.5738461538461586,19.107692307692307,3.8923076923076927
290,11,9.900000000000002,1.0999999999999979,6.6,4.4,9.900000000000002,1.0999999999999979,9.900000000000002,1.0999999999999979,9.900000000000002,1.0999999999999979
290,12,10.8,1.1999999999999993,7.200000000000001,4.799999999999999,10.8,1.1999999999999993,10.8,1.1999999999999993,10.8,1.1999999999999993
290,13,11.700000000000001,1.299999999999999,7.8,5.2,11.700000000000001,1.299999999999999,11.700000000000001,1.299999999999999,11.700000000000001,1.299999999999999
290,14,12.600000000000001,1.3999999999999986,8.4,5.6,12.599999999999998,1.4000000000000021,12.600000000000001,1.3999999999999986,12.600000000000001,1.3999999999999986
290,15,13.500000000000002,1.4999999999999982,9.0,6.0,13.5,1.5,13.500000000000002,1.4999999999999982,13.500000000000002,1.4999999999999982
290,16,14.400000000000002,1.5999999999999979,9.6,6.4,14.4,1.5999999999999996,14.400000000000002,1.5999999999999979,14.400000000000002,1.5999999999999979
290,17,15.300000000000002,1.6999999999999975,10.2,6.800000000000001,15.3,1.6999999999999993,15.300000000000002,1.6999999999999975,15.300000000000002,1.6999999999999975
290,18,16.200000000000003,1.7999999999999972,10.799999999999999,7.200000000000001,16.2,1.8000000000000007,16.200000000000003,1.7999999999999972,16.200000000000003,1.7999999999999972
290,19,17.1,1.8999999999999986,11.4,7.6,17.1,1.8999999999999986,17.1,1.8999999999999986,17.1,1.8999999999999986
290,20,18.000000000000004,1.9999999999999964,12.0,8.0,18.0,2.0,18.000000000000004,1.9999999999999964,18.000000000000004,1.9999999999999964
290,21,18.5976,2.4024,12.6,8.4,17.8416,3.1584000000000003,18.5976,2.4024,17.6904,3.3095999999999997
290,22,19.200000000000003,2.799999999999997,13.2,8.8,17.7,4.300000000000001,19.000000000000004,2.9999999999999964,17.849999999999998,4.150000000000002
290,23,19.707194244604317,3.2928057553956833,13.800000000000002,9.199999999999998,17.572661870503598,5.427338129496402,19.161151079136694,3.838848920863306,18.168345323741008,4.831654676258992
291,11,9.899999999999999,1.1000000000000014,6.6,4.4,9.899999999999999,1.1000000000000014,9.899999999999999,1.1000000000000014,9.899999999999999,1.1000000000000014
291,12,10.799999999999999,1.200000000000001,7.199999999999999,4.800000000000001,10.799999999999999,1.200000000000001,10.799999999999999,1.200000000000001,10.799999999999999,1.200000000000001
291,13,11.700000000000001,1.299999999999999,7.799999999999998,5.200000000000002,11.700000000000001,1.299999999999999,11.700000000000001,1.299999999999999,11.700000000000001,1.299999999999999
291,14,12.599999999999998,1.4000000000000021,8.399999999999999,5.600000000000001,12.599999999999998,1.4000000000000021,12.599999999999998,1.4000000000000021,12.599999999999998,1.4000000000000021
291,15,13.499999999999998,1.5000000000000018,8.999999999999998,6.000000000000002,13.499999999999998,1.5000000000000018,13.499999999999998,1.5000000000000018,13.499999999999998,1.5000000000000018
291,16,14.399999999999999,1.6000000000000014,9.599999999999998,6.400000000000002,14.399999999999999,1.6000000000000014,14.399999999999999,1.6000000000000014,14.399999999999999,1.6000000000000014
291,17,15.3,1.6999999999999993,10.199999999999998,6.8000000000000025,15.3,1.6999999999999993,15.3,1.6999999999999993,15.3,1.6999999999999993
291,18,16.2,1.8000000000000007,10.799999999999997,7.200000000000003,16.2,1.8000000000000007,16.2,1.8000000000000007,16.2,1.8000000000000007
291,19,17.1,1.8999999999999986,11.399999999999997,7.600000000000003,17.1,1.8999999999999986,17.1,1.8999999999999986,17.1,1.8999999999999986
291,20,18.0,2.0,11.999999999999996,8.000000000000004,18.0,2.0,18.0,2.0,18.0,2.0
291,21,18.72336448598131,2.2766355140186896,12.599999999999998,8.400000000000002,17.840186915887852,3.159813084112148,18.605607476635516,2.394392523364484,18.72336448598131,2.2766355140186896
291,22,19.28347826086957,2.7165217391304317,13.199999999999998,8.800000000000002,17.389565217391304,4.610434782608696,18.996521739130436,3.0034782608695636,18.537391304347832,3.4626086956521682
291,23,19.8516393442623,3.148360655737701,13.799999999999997,9.200000000000003,17.13688524590164,5.863114754098358,19.17295081967213,3.827049180327869,18.60737704918033,4.392622950819671
292,11,9.899999999999999,1.1000000000000014,6.6,4.4,9.9,1.0999999999999996,9.899999999999999,1.1000000000000014,9.899999999999999,1.1000000000000014
292,12,10.799999999999997,1.2000000000000028,7.199999999999999,4.800000000000001,10.8,1.1999999999999993,10.799999999999997,1.2000000000000028,10.799999999999997,1.2000000000000028
292,13,11.699999999999998,1.3000000000000025,7.8,5.2,11.700000000000001,1.299999999999999,11.699999999999998,1.3000000000000025,11.699999999999998,1.3000000000000025
292,14,12.599999999999998,1.4000000000000021,8.4,5.6,12.6,1.4000000000000004,12.599999999999998,1.4000000000000021,12.599999999999998,1.4000000000000021
292,15,13.499999999999996,1.5000000000000036,9.000000000000002,5.999999999999998,13.499999999999998,1.5000000000000018,13.499999999999996,1.5000000000000036,13.499999999999996,1.5000000000000036
292,16,14.399999999999999,1.6000000000000014,9.6,6.4,14.4,1.5999999999999996,14.399999999999999,1.6000000000000014,14.399999999999999,1.6000000000000014
292,17,15.299999999999999,1.700000000000001,10.2,6.800000000000001,15.3,1.6999999999999993,15.299999999999999,1.700000000000001,15.299999999999999,1.700000000000001
292,18,16.2,1.8000000000000007,10.799999999999999,7.200000000000001,16.2,1.8000000000000007,16.2,1.8000000000000007,16.2,1.8000000000000007
